 Eigenvectors after division by SQRT(mass)

 Eigenvectors and eigenvalues of the dynamical matrix
 ----------------------------------------------------
 
 
   1 f  =   92.668788 THz   582.255166 2PiTHz 3091.098034 cm-1   383.247139 meV
             X         Y         Z           dx          dy          dz
6.050913 3.837101 4.107258 -0.056410 0.033614 -0.009982
1.523106 7.262580 10.017137 -0.056410 0.033614 -0.009982
0.561596 4.469044 1.854532 -0.006022 0.003665 -0.001200
7.012423 6.630636 12.269863 -0.006022 0.003665 -0.001200
5.439271 10.251237 13.102605 0.000431 0.000118 0.000251
2.134749 0.848443 1.021791 0.000431 0.000118 0.000251
4.050192 6.224641 1.211633 0.008135 0.003204 0.004285
3.523827 4.875040 12.912762 0.008135 0.003204 0.004285
3.259340 5.531306 3.443297 0.161292 0.065469 0.077443
4.314679 5.568374 10.681099 0.161292 0.065469 0.077443
3.638857 5.343538 5.881183 0.123608 0.075682 -0.107092
3.935162 5.756143 8.243213 0.123608 0.075682 -0.107092
5.764399 6.218295 6.911756 0.065520 -0.037983 0.485285
1.809620 4.881386 7.212640 0.065520 -0.037983 0.485285
1.257966 7.224272 5.481744 0.318115 0.124336 0.149581
6.316053 3.875408 8.642652 0.318115 0.124336 0.149581
2.051955 7.920628 3.254803 0.005704 0.002314 0.001734
5.522064 3.179053 10.869592 0.005704 0.002314 0.001734
 
   7 f  =   92.133884 THz   578.894268 2PiTHz 3073.255574 cm-1   381.034957 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 0.000249 -0.000154 0.000052
2.875380 7.939936 13.908340 -0.000249 0.000154 -0.000052
3.719169 3.171409 1.224242 0.000099 -0.000004 -0.000100
3.854850 7.928272 12.900154 -0.000099 0.000004 0.000100
3.905538 2.495774 2.453079 0.001172 -0.000672 0.000070
3.668481 8.603907 11.671317 -0.001172 0.000672 -0.000070
2.935222 2.524374 3.455308 0.000072 -0.000588 0.001160
4.638797 8.575307 10.669088 -0.000072 0.000588 -0.001160
3.123484 1.861451 4.711497 -0.025362 0.014333 -0.002785
4.450535 9.238230 9.412899 0.025362 -0.014333 0.002785
2.157608 1.918712 5.685533 -0.003798 0.017971 -0.035558
5.416411 9.180969 8.438863 0.003798 -0.017971 0.035558
0.941986 2.639235 5.465655 -0.003471 -0.001124 0.006626
6.632033 8.460445 8.658740 0.003471 0.001124 -0.006626
0.716085 3.282691 4.275831 -0.026156 0.015770 -0.005207
6.857934 7.816990 9.848564 0.026156 -0.015770 0.005207
1.695335 3.253034 3.231222 0.000653 -0.000005 -0.000708
5.878684 7.846646 10.893173 -0.000653 0.000005 0.000708
1.495953 3.915837 2.020092 -0.001462 0.000849 -0.000212
6.078067 7.183844 12.104303 0.001462 -0.000849 0.000212
5.098186 7.196984 13.124433 -0.000035 0.000037 -0.000047
2.475833 3.902697 0.999962 0.000035 -0.000037 0.000047
6.371443 10.622440 13.549097 -0.000149 -0.000058 -0.000069
1.202576 0.477240 0.575299 0.000149 0.000058 0.000069
5.967171 7.163488 0.814803 0.000007 0.000001 0.000008
1.606848 3.936193 13.309592 -0.000007 -0.000001 -0.000008
4.983276 6.594891 1.657242 -0.000072 -0.000031 -0.000010
2.590743 4.504789 12.467153 0.000072 0.000031 0.000010
5.173897 6.492191 3.035826 0.000082 0.000096 -0.000084
2.400122 4.607490 11.088569 -0.000082 -0.000096 0.000084
4.187287 5.905941 3.892689 -0.002194 -0.000864 -0.001167
3.386732 5.193740 10.231706 0.002194 0.000864 0.001167
4.399320 5.810569 5.245598 -0.000813 -0.000484 0.001150
3.174700 5.289111 8.878798 0.000813 0.000484 -0.001150
5.610011 6.298359 5.829263 -0.000579 0.000680 -0.006192
1.964008 4.801322 8.295133 0.000579 -0.000680 0.006192
6.586600 6.858686 5.043521 -0.002368 -0.000968 -0.000832
0.987419 4.240994 9.080875 0.002368 0.000968 0.000832
6.411273 6.979367 3.626882 -0.000014 0.000005 0.000217
1.162747 4.120314 10.497514 0.000014 -0.000005 -0.000217
1.121506 7.547218 2.807259 0.000472 0.000192 0.000201
6.452513 3.552463 11.317137 -0.000472 -0.000192 -0.000201
6.632662 3.445771 12.716280 -0.000011 -0.000001 0.000020
0.941357 7.653910 1.408116 0.000011 0.000001 -0.000020
5.633376 2.607569 0.382961 -0.002921 0.001800 -0.000494
1.940643 8.492112 13.741435 0.002921 -0.001800 0.000494
4.840773 1.945228 2.622035 -0.013556 0.008464 -0.003187
2.733246 9.154452 11.502361 0.013556 -0.008464 0.003187
4.055198 1.305234 4.876300 0.276523 -0.164308 0.048217
3.518821 9.794447 9.248096 -0.276523 0.164308 -0.048217
3.038702 9.149620 6.642741 0.064995 -0.211890 0.400874
4.535317 1.950061 7.481655 -0.064995 0.211890 -0.400874
6.454004 2.681878 6.259783 0.055068 -0.000986 -0.062266
1.120015 8.417803 7.864613 -0.055068 0.000986 0.062266
6.050913 3.837101 4.107258 0.302906 -0.180484 0.053742
1.523106 7.262580 10.017137 -0.302906 0.180484 -0.053742
0.561596 4.469044 1.854532 0.016033 -0.009990 0.003705
7.012423 6.630636 12.269863 -0.016033 0.009990 -0.003705
5.439271 10.251237 13.102605 0.001722 0.000657 0.000815
2.134749 0.848443 1.021791 -0.001722 -0.000657 -0.000815
4.050192 6.224641 1.211633 0.000567 0.000183 0.000335
3.523827 4.875040 12.912762 -0.000567 -0.000183 -0.000335
3.259340 5.531306 3.443297 0.024465 0.009885 0.011778
4.314679 5.568374 10.681099 -0.024465 -0.009885 -0.011778
3.638857 5.343538 5.881183 0.011530 0.006941 -0.010479
3.935162 5.756143 8.243213 -0.011530 -0.006941 0.010479
5.764399 6.218295 6.911756 0.009847 -0.005642 0.071175
1.809620 4.881386 7.212640 -0.009847 0.005642 -0.071175
1.257966 7.224272 5.481744 0.023409 0.008912 0.010783
6.316053 3.875408 8.642652 -0.023409 -0.008912 -0.010783
2.051955 7.920628 3.254803 -0.005591 -0.002104 -0.002766
5.522064 3.179053 10.869592 0.005591 0.002104 0.002766
 
   8 f  =   92.123550 THz   578.829334 2PiTHz 3072.910852 cm-1   380.992217 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 -0.000076 0.000055 -0.000029
2.875380 7.939936 13.908340 -0.000076 0.000055 -0.000029
3.719169 3.171409 1.224242 -0.000100 0.000010 0.000087
3.854850 7.928272 12.900154 -0.000100 0.000010 0.000087
3.905538 2.495774 2.453079 -0.000462 0.000260 0.000036
3.668481 8.603907 11.671317 -0.000462 0.000260 0.000036
2.935222 2.524374 3.455308 -0.000051 0.000594 -0.001241
4.638797 8.575307 10.669088 -0.000051 0.000594 -0.001241
3.123484 1.861451 4.711497 0.029016 -0.016490 0.003498
4.450535 9.238230 9.412899 0.029016 -0.016490 0.003498
2.157608 1.918712 5.685533 0.003838 -0.017784 0.035488
5.416411 9.180969 8.438863 0.003838 -0.017784 0.035488
0.941986 2.639235 5.465655 0.004320 0.000993 -0.007376
6.632033 8.460445 8.658740 0.004320 0.000993 -0.007376
0.716085 3.282691 4.275831 0.022232 -0.013427 0.004484
6.857934 7.816990 9.848564 0.022232 -0.013427 0.004484
1.695335 3.253034 3.231222 -0.000634 0.000027 0.000633
5.878684 7.846646 10.893173 -0.000634 0.000027 0.000633
1.495953 3.915837 2.020092 0.001154 -0.000655 0.000138
6.078067 7.183844 12.104303 0.001154 -0.000655 0.000138
5.098186 7.196984 13.124433 -0.000051 0.000031 -0.000015
2.475833 3.902697 0.999962 -0.000051 0.000031 -0.000015
6.371443 10.622440 13.549097 -0.000132 -0.000051 -0.000063
1.202576 0.477240 0.575299 -0.000132 -0.000051 -0.000063
5.967171 7.163488 0.814803 -0.000005 0.000001 -0.000004
1.606848 3.936193 13.309592 -0.000005 0.000001 -0.000004
4.983276 6.594891 1.657242 0.000045 0.000020 0.000004
2.590743 4.504789 12.467153 0.000045 0.000020 0.000004
5.173897 6.492191 3.035826 -0.000093 -0.000094 0.000069
2.400122 4.607490 11.088569 -0.000093 -0.000094 0.000069
4.187287 5.905941 3.892689 0.001983 0.000781 0.001078
3.386732 5.193740 10.231706 0.001983 0.000781 0.001078
4.399320 5.810569 5.245598 0.001028 0.000620 -0.001323
3.174700 5.289111 8.878798 0.001028 0.000620 -0.001323
5.610011 6.298359 5.829263 0.000362 -0.000641 0.005207
1.964008 4.801322 8.295133 0.000362 -0.000641 0.005207
6.586600 6.858686 5.043521 0.004215 0.001687 0.001686
0.987419 4.240994 9.080875 0.004215 0.001687 0.001686
6.411273 6.979367 3.626882 0.000038 0.000000 -0.000276
1.162747 4.120314 10.497514 0.000038 0.000000 -0.000276
1.121506 7.547218 2.807259 -0.000311 -0.000128 -0.000118
6.452513 3.552463 11.317137 -0.000311 -0.000128 -0.000118
6.632662 3.445771 12.716280 -0.000010 -0.000001 0.000012
0.941357 7.653910 1.408116 -0.000010 -0.000001 0.000012
5.633376 2.607569 0.382961 0.001175 -0.000698 0.000080
1.940643 8.492112 13.741435 0.001175 -0.000698 0.000080
4.840773 1.945228 2.622035 0.005315 -0.003663 0.001834
2.733246 9.154452 11.502361 0.005315 -0.003663 0.001834
4.055198 1.305234 4.876300 -0.318317 0.189871 -0.055503
3.518821 9.794447 9.248096 -0.318317 0.189871 -0.055503
3.038702 9.149620 6.642741 -0.064602 0.210677 -0.399078
4.535317 1.950061 7.481655 -0.064602 0.210677 -0.399078
6.454004 2.681878 6.259783 -0.066323 0.002048 0.072922
1.120015 8.417803 7.864613 -0.066323 0.002048 0.072922
6.050913 3.837101 4.107258 -0.257119 0.153092 -0.045567
1.523106 7.262580 10.017137 -0.257119 0.153092 -0.045567
0.561596 4.469044 1.854532 -0.012385 0.007728 -0.002918
7.012423 6.630636 12.269863 -0.012385 0.007728 -0.002918
5.439271 10.251237 13.102605 0.001584 0.000604 0.000728
2.134749 0.848443 1.021791 0.001584 0.000604 0.000728
4.050192 6.224641 1.211633 -0.000274 -0.000084 -0.000206
3.523827 4.875040 12.912762 -0.000274 -0.000084 -0.000206
3.259340 5.531306 3.443297 -0.022074 -0.008897 -0.010640
4.314679 5.568374 10.681099 -0.022074 -0.008897 -0.010640
3.638857 5.343538 5.881183 -0.014145 -0.008473 0.012392
3.935162 5.756143 8.243213 -0.014145 -0.008473 0.012392
5.764399 6.218295 6.911756 -0.007728 0.004886 -0.058793
1.809620 4.881386 7.212640 -0.007728 0.004886 -0.058793
1.257966 7.224272 5.481744 -0.045147 -0.017585 -0.021195
6.316053 3.875408 8.642652 -0.045147 -0.017585 -0.021195
2.051955 7.920628 3.254803 0.003681 0.001311 0.001901
5.522064 3.179053 10.869592 0.003681 0.001311 0.001901
 
   9 f  =   91.991985 THz   578.002687 2PiTHz 3068.522318 cm-1   380.448108 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 -0.001931 0.001158 -0.000376
2.875380 7.939936 13.908340 0.001931 -0.001158 0.000376
3.719169 3.171409 1.224242 -0.000051 -0.000001 0.000094
3.854850 7.928272 12.900154 0.000051 0.000001 -0.000094
3.905538 2.495774 2.453079 -0.005953 0.003527 -0.000992
3.668481 8.603907 11.671317 0.005953 -0.003527 0.000992
2.935222 2.524374 3.455308 -0.000266 -0.000033 0.000360
4.638797 8.575307 10.669088 0.000266 0.000033 -0.000360
3.123484 1.861451 4.711497 -0.017992 0.010658 -0.003044
4.450535 9.238230 9.412899 0.017992 -0.010658 0.003044
2.157608 1.918712 5.685533 0.000154 0.001863 -0.004163
5.416411 9.180969 8.438863 -0.000154 -0.001863 0.004163
0.941986 2.639235 5.465655 -0.013693 0.001071 0.013767
6.632033 8.460445 8.658740 0.013693 -0.001071 -0.013767
0.716085 3.282691 4.275831 0.026106 -0.015497 0.004569
6.857934 7.816990 9.848564 -0.026106 0.015497 -0.004569
1.695335 3.253034 3.231222 -0.000079 -0.000328 0.000599
5.878684 7.846646 10.893173 0.000079 0.000328 -0.000599
1.495953 3.915837 2.020092 0.003023 -0.001823 0.000592
6.078067 7.183844 12.104303 -0.003023 0.001823 -0.000592
5.098186 7.196984 13.124433 -0.000065 0.000054 0.000074
2.475833 3.902697 0.999962 0.000065 -0.000054 -0.000074
6.371443 10.622440 13.549097 -0.002719 -0.001086 -0.001307
1.202576 0.477240 0.575299 0.002719 0.001086 0.001307
5.967171 7.163488 0.814803 -0.000069 -0.000042 -0.000012
1.606848 3.936193 13.309592 0.000069 0.000042 0.000012
4.983276 6.594891 1.657242 -0.003552 -0.001401 -0.001775
2.590743 4.504789 12.467153 0.003552 0.001401 0.001775
5.173897 6.492191 3.035826 0.000092 0.000080 -0.000586
2.400122 4.607490 11.088569 -0.000092 -0.000080 0.000586
4.187287 5.905941 3.892689 -0.026111 -0.010604 -0.012610
3.386732 5.193740 10.231706 0.026111 0.010604 0.012610
4.399320 5.810569 5.245598 0.008091 0.004723 -0.005683
3.174700 5.289111 8.878798 -0.008091 -0.004723 0.005683
5.610011 6.298359 5.829263 -0.000888 0.000292 -0.005060
1.964008 4.801322 8.295133 0.000888 -0.000292 0.005060
6.586600 6.858686 5.043521 0.011367 0.004399 0.005560
0.987419 4.240994 9.080875 -0.011367 -0.004399 -0.005560
6.411273 6.979367 3.626882 0.000174 0.000118 0.000179
1.162747 4.120314 10.497514 -0.000174 -0.000118 -0.000179
1.121506 7.547218 2.807259 0.009837 0.004000 0.004612
6.452513 3.552463 11.317137 -0.009837 -0.004000 -0.004612
6.632662 3.445771 12.716280 -0.000070 -0.000080 0.000199
0.941357 7.653910 1.408116 0.000070 0.000080 -0.000199
5.633376 2.607569 0.382961 0.022409 -0.013219 0.003828
1.940643 8.492112 13.741435 -0.022409 0.013219 -0.003828
4.840773 1.945228 2.622035 0.069834 -0.040840 0.011779
2.733246 9.154452 11.502361 -0.069834 0.040840 -0.011779
4.055198 1.305234 4.876300 0.207405 -0.124244 0.037540
3.518821 9.794447 9.248096 -0.207405 0.124244 -0.037540
3.038702 9.149620 6.642741 0.006113 -0.021696 0.042443
4.535317 1.950061 7.481655 -0.006113 0.021696 -0.042443
6.454004 2.681878 6.259783 0.164810 -0.009379 -0.173011
1.120015 8.417803 7.864613 -0.164810 0.009379 0.173011
6.050913 3.837101 4.107258 -0.307138 0.183137 -0.054203
1.523106 7.262580 10.017137 0.307138 -0.183137 0.054203
0.561596 4.469044 1.854532 -0.035966 0.021844 -0.007409
7.012423 6.630636 12.269863 0.035966 -0.021844 0.007409
5.439271 10.251237 13.102605 0.031683 0.012735 0.014891
2.134749 0.848443 1.021791 -0.031683 -0.012735 -0.014891
4.050192 6.224641 1.211633 0.041433 0.016411 0.020930
3.523827 4.875040 12.912762 -0.041433 -0.016411 -0.020930
3.259340 5.531306 3.443297 0.306378 0.124707 0.146898
4.314679 5.568374 10.681099 -0.306378 -0.124707 -0.146898
3.638857 5.343538 5.881183 -0.095413 -0.057918 0.078622
3.935162 5.756143 8.243213 0.095413 0.057918 -0.078622
5.764399 6.218295 6.911756 0.009108 -0.004357 0.062178
1.809620 4.881386 7.212640 -0.009108 0.004357 -0.062178
1.257966 7.224272 5.481744 -0.135075 -0.052565 -0.064897
6.316053 3.875408 8.642652 0.135075 0.052565 0.064897
2.051955 7.920628 3.254803 -0.115055 -0.046359 -0.054777
5.522064 3.179053 10.869592 0.115055 0.046359 0.054777
 
  10 f  =   91.981911 THz   577.939390 2PiTHz 3068.186285 cm-1   380.406446 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 0.000727 -0.000384 0.000016
2.875380 7.939936 13.908340 0.000727 -0.000384 0.000016
3.719169 3.171409 1.224242 -0.000009 0.000037 -0.000084
3.854850 7.928272 12.900154 -0.000009 0.000037 -0.000084
3.905538 2.495774 2.453079 0.006381 -0.003759 0.001013
3.668481 8.603907 11.671317 0.006381 -0.003759 0.001013
2.935222 2.524374 3.455308 0.000241 0.000006 -0.000294
4.638797 8.575307 10.669088 0.000241 0.000006 -0.000294
3.123484 1.861451 4.711497 0.017170 -0.010212 0.003000
4.450535 9.238230 9.412899 0.017170 -0.010212 0.003000
2.157608 1.918712 5.685533 -0.000238 -0.001354 0.003296
5.416411 9.180969 8.438863 -0.000238 -0.001354 0.003296
0.941986 2.639235 5.465655 0.016526 -0.001323 -0.016527
6.632033 8.460445 8.658740 0.016526 -0.001323 -0.016527
0.716085 3.282691 4.275831 -0.031402 0.018651 -0.005533
6.857934 7.816990 9.848564 -0.031402 0.018651 -0.005533
1.695335 3.253034 3.231222 0.000132 0.000317 -0.000685
5.878684 7.846646 10.893173 0.000132 0.000317 -0.000685
1.495953 3.915837 2.020092 -0.002797 0.001716 -0.000611
6.078067 7.183844 12.104303 -0.002797 0.001716 -0.000611
5.098186 7.196984 13.124433 -0.000063 0.000035 0.000080
2.475833 3.902697 0.999962 -0.000063 0.000035 0.000080
6.371443 10.622440 13.549097 -0.001610 -0.000655 -0.000679
1.202576 0.477240 0.575299 -0.001610 -0.000655 -0.000679
5.967171 7.163488 0.814803 0.000085 0.000038 0.000044
1.606848 3.936193 13.309592 0.000085 0.000038 0.000044
4.983276 6.594891 1.657242 0.002180 0.000849 0.001159
2.590743 4.504789 12.467153 0.002180 0.000849 0.001159
5.173897 6.492191 3.035826 -0.000046 -0.000031 0.000429
2.400122 4.607490 11.088569 -0.000046 -0.000031 0.000429
4.187287 5.905941 3.892689 0.020152 0.008200 0.009733
3.386732 5.193740 10.231706 0.020152 0.008200 0.009733
4.399320 5.810569 5.245598 -0.006997 -0.004108 0.005241
3.174700 5.289111 8.878798 -0.006997 -0.004108 0.005241
5.610011 6.298359 5.829263 0.000102 0.000170 -0.000677
1.964008 4.801322 8.295133 0.000102 0.000170 -0.000677
6.586600 6.858686 5.043521 -0.008596 -0.003366 -0.004100
0.987419 4.240994 9.080875 -0.008596 -0.003366 -0.004100
6.411273 6.979367 3.626882 -0.000072 -0.000081 -0.000135
1.162747 4.120314 10.497514 -0.000072 -0.000081 -0.000135
1.121506 7.547218 2.807259 -0.008573 -0.003485 -0.003999
6.452513 3.552463 11.317137 -0.008573 -0.003485 -0.003999
6.632662 3.445771 12.716280 0.000015 -0.000036 0.000182
0.941357 7.653910 1.408116 0.000015 -0.000036 0.000182
5.633376 2.607569 0.382961 -0.008221 0.004701 -0.001008
1.940643 8.492112 13.741435 -0.008221 0.004701 -0.001008
4.840773 1.945228 2.622035 -0.074749 0.043761 -0.012602
2.733246 9.154452 11.502361 -0.074749 0.043761 -0.012602
4.055198 1.305234 4.876300 -0.197906 0.118728 -0.035958
3.518821 9.794447 9.248096 -0.197906 0.118728 -0.035958
3.038702 9.149620 6.642741 -0.004221 0.018166 -0.035413
4.535317 1.950061 7.481655 -0.004221 0.018166 -0.035413
6.454004 2.681878 6.259783 -0.198001 0.010910 0.208450
1.120015 8.417803 7.864613 -0.198001 0.010910 0.208450
6.050913 3.837101 4.107258 0.370142 -0.220670 0.065388
1.523106 7.262580 10.017137 0.370142 -0.220670 0.065388
0.561596 4.469044 1.854532 0.033433 -0.020526 0.007328
7.012423 6.630636 12.269863 0.033433 -0.020526 0.007328
5.439271 10.251237 13.102605 0.018598 0.007528 0.008360
2.134749 0.848443 1.021791 0.018598 0.007528 0.008360
4.050192 6.224641 1.211633 -0.025723 -0.010158 -0.013345
3.523827 4.875040 12.912762 -0.025723 -0.010158 -0.013345
3.259340 5.531306 3.443297 -0.237389 -0.096583 -0.113857
4.314679 5.568374 10.681099 -0.237389 -0.096583 -0.113857
3.638857 5.343538 5.881183 0.084102 0.051093 -0.070129
3.935162 5.756143 8.243213 0.084102 0.051093 -0.070129
5.764399 6.218295 6.911756 0.000209 -0.000663 0.007031
1.809620 4.881386 7.212640 0.000209 -0.000663 0.007031
1.257966 7.224272 5.481744 0.099734 0.038763 0.047724
6.316053 3.875408 8.642652 0.099734 0.038763 0.047724
2.051955 7.920628 3.254803 0.100140 0.040331 0.047733
5.522064 3.179053 10.869592 0.100140 0.040331 0.047733
 
  11 f  =   91.961967 THz   577.814078 2PiTHz 3067.521021 cm-1   380.323963 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 -0.000223 0.000146 -0.000079
2.875380 7.939936 13.908340 -0.000223 0.000146 -0.000079
3.719169 3.171409 1.224242 0.000018 -0.000038 0.000040
3.854850 7.928272 12.900154 0.000018 -0.000038 0.000040
3.905538 2.495774 2.453079 -0.002100 0.001243 -0.000367
3.668481 8.603907 11.671317 -0.002100 0.001243 -0.000367
2.935222 2.524374 3.455308 -0.000150 -0.000006 0.000259
4.638797 8.575307 10.669088 -0.000150 -0.000006 0.000259
3.123484 1.861451 4.711497 -0.009822 0.005774 -0.001628
4.450535 9.238230 9.412899 -0.009822 0.005774 -0.001628
2.157608 1.918712 5.685533 -0.000098 0.001569 -0.003495
5.416411 9.180969 8.438863 -0.000098 0.001569 -0.003495
0.941986 2.639235 5.465655 -0.009336 0.000746 0.009227
6.632033 8.460445 8.658740 -0.009336 0.000746 0.009227
0.716085 3.282691 4.275831 0.019801 -0.011770 0.003566
6.857934 7.816990 9.848564 0.019801 -0.011770 0.003566
1.695335 3.253034 3.231222 -0.000098 0.000016 0.000377
5.878684 7.846646 10.893173 -0.000098 0.000016 0.000377
1.495953 3.915837 2.020092 0.000538 -0.000362 0.000193
6.078067 7.183844 12.104303 0.000538 -0.000362 0.000193
5.098186 7.196984 13.124433 -0.000017 0.000042 0.000046
2.475833 3.902697 0.999962 -0.000017 0.000042 0.000046
6.371443 10.622440 13.549097 -0.001307 -0.000536 -0.000537
1.202576 0.477240 0.575299 -0.001307 -0.000536 -0.000537
5.967171 7.163488 0.814803 0.000071 0.000042 0.000013
1.606848 3.936193 13.309592 0.000071 0.000042 0.000013
4.983276 6.594891 1.657242 0.003257 0.001283 0.001660
2.590743 4.504789 12.467153 0.003257 0.001283 0.001660
5.173897 6.492191 3.035826 -0.000241 -0.000256 0.000835
2.400122 4.607490 11.088569 -0.000241 -0.000256 0.000835
4.187287 5.905941 3.892689 0.035742 0.014408 0.017470
3.386732 5.193740 10.231706 0.035742 0.014408 0.017470
4.399320 5.810569 5.245598 -0.011421 -0.006750 0.007849
3.174700 5.289111 8.878798 -0.011421 -0.006750 0.007849
5.610011 6.298359 5.829263 0.000770 -0.000059 0.002752
1.964008 4.801322 8.295133 0.000770 -0.000059 0.002752
6.586600 6.858686 5.043521 -0.012934 -0.005001 -0.006248
0.987419 4.240994 9.080875 -0.012934 -0.005001 -0.006248
6.411273 6.979367 3.626882 -0.000200 -0.000059 -0.000086
1.162747 4.120314 10.497514 -0.000200 -0.000059 -0.000086
1.121506 7.547218 2.807259 -0.010410 -0.004251 -0.004874
6.452513 3.552463 11.317137 -0.010410 -0.004251 -0.004874
6.632662 3.445771 12.716280 -0.000001 -0.000034 0.000254
0.941357 7.653910 1.408116 -0.000001 -0.000034 0.000254
5.633376 2.607569 0.382961 0.002806 -0.001655 0.000324
1.940643 8.492112 13.741435 0.002806 -0.001655 0.000324
4.840773 1.945228 2.622035 0.025069 -0.014694 0.003972
2.733246 9.154452 11.502361 0.025069 -0.014694 0.003972
4.055198 1.305234 4.876300 0.111813 -0.067019 0.020198
3.518821 9.794447 9.248096 0.111813 -0.067019 0.020198
3.038702 9.149620 6.642741 0.005362 -0.020186 0.038474
4.535317 1.950061 7.481655 0.005362 -0.020186 0.038474
6.454004 2.681878 6.259783 0.111933 -0.005961 -0.117491
1.120015 8.417803 7.864613 0.111933 -0.005961 -0.117491
6.050913 3.837101 4.107258 -0.232867 0.138882 -0.041185
1.523106 7.262580 10.017137 -0.232867 0.138882 -0.041185
0.561596 4.469044 1.854532 -0.005675 0.003867 -0.001931
7.012423 6.630636 12.269863 -0.005675 0.003867 -0.001931
